(2E)-1-[3-(3,7-DIMETHYLOCTA-2,6-DIEN-1-YL)-2,4,5,6-TETRAHYDROXYPHENYL]-3-PHENYLPROP-2-EN-1-ONE	[(dimethylocta-dien-yl)-tetrahydroxyphenyl]-phenylprop-en-one
(2E)-1-[3-(3,7-DIMETHYLOCTA-2,6-DIEN-1-YL)-2,4,6-TRIHYDROXYPHENYL]-3-(3-HYDROXYPHENYL)PROP-2-EN-1-ONE	[(dimethylocta-dien-yl)-trihydroxyphenyl]-(hydroxyphenyl)prop-en-one
(2E)-1-{3-[(3,3-DIMETHYLOXIRAN-2-YL)METHYL]-2,4,6-TRIHYDROXY-5-(3-METHYLBUT-2-EN-1-YL)PHENYL}-3-PHENYLPROP-2-EN-1-ONE	{[(dimethyloxiran-yl)methyl]-trihydroxy-(methylbut-en-yl)phenyl}-phenylprop-en-one
(2E)-1-{3-[5-(3,3-DIMETHYLOXIRAN-2-YL)-3-METHYLPENT-2-EN-1-YL]-2,4,6-TRIHYDROXYPHENYL}-3-PHENYLPROP-2-EN-1-ONE	{[(dimethyloxiran-yl)-methylpent-en-yl]-trihydroxyphenyl}-phenylprop-en-one
(2E)-3-(3,4-DIHYDROXYPHENYL)PROP-2-ENAL	(dihydroxyphenyl)prop-enal
(2E)-3-(3-HYDROXYPHENYL)-1-[2,4,6-TRIHYDROXY-3,5-BIS(3-METHYLBUT-2-EN-1-YL)PHENYL]PROP-2-EN-1-ONE	(hydroxyphenyl)-[trihydroxy-bis(methylbut-en-yl)phenyl]prop-en-one
(2E)-3-PHENYL-1-(2,4,6-TRIHYDROXY-3-{[3-METHYL-3-(4-METHYLPENT-3-EN-1-YL)OXIRAN-2-YL]METHYL}PHENYL)PROP-2-EN-1-ONE	phenyl-(trihydroxy-{[methyl-(methylpent-en-yl)oxiran-yl]methyl}phenyl)prop-en-one
(2E)-3-PHENYL-1-[2,4,6-TRIHYDROXY-3-(4-HYDROXY-3,7-DIMETHYLOCTA-2,6-DIEN-1-YL)PHENYL]PROP-2-EN-1-ONE	phenyl-[trihydroxy-(hydroxy-dimethylocta-dien-yl)phenyl]prop-en-one
(2E)-3-PHENYL-1-[2,4,6-TRIHYDROXY-3-(4-HYDROXY-3-METHYLBUT-2-EN-1-YL)-5-(3-METHYLBUT-2-EN-1-YL)PHENYL]PROP-2-EN-1-ONE	phenyl-[trihydroxy-(hydroxy-methylbut-en-yl)-(methylbut-en-yl)phenyl]prop-en-one
(2E)-3-PHENYL-1-[2,4,6-TRIHYDROXY-3-(5-HYDROXY-3,7-DIMETHYLOCTA-2,6-DIEN-1-YL)PHENYL]PROP-2-EN-1-ONE	phenyl-[trihydroxy-(hydroxy-dimethylocta-dien-yl)phenyl]prop-en-one
(2E)-3-PHENYL-1-[2,4,6-TRIHYDROXY-3-(8-HYDROXY-3,7-DIMETHYLOCTA-2,6-DIEN-1-YL)PHENYL]PROP-2-EN-1-ONE	phenyl-[trihydroxy-(hydroxy-dimethylocta-dien-yl)phenyl]prop-en-one
(2E)-3-PHENYL-1-{2,4,6-TRIHYDROXY-3-[(2E)-4-HYDROXY-3-METHYLBUT-2-EN-1-YL]-5-(3-METHYLBUT-2-EN-1-YL)PHENYL}PROP-2-EN-1-ONE	phenyl-{trihydroxy-[hydroxy-methylbut-en-yl]-(methylbut-en-yl)phenyl}prop-en-one
(2E)-3-PHENYL-1-{2,4,6-TRIHYDROXY-3-[(2Z)-4-HYDROXY-3-(4-METHYLPENT-3-EN-1-YL)BUT-2-EN-1-YL]PHENYL}PROP-2-EN-1-ONE	phenyl-{trihydroxy-[hydroxy-(methylpent-en-yl)but-en-yl]phenyl}prop-en-one
(2E)-3-PHENYL-1-{2,4,6-TRIHYDROXY-3-[(6E)-8-HYDROXY-3,7-DIMETHYLOCTA-2,6-DIEN-1-YL]PHENYL}PROP-2-EN-1-ONE	phenyl-{trihydroxy-[hydroxy-dimethylocta-dien-yl]phenyl}prop-en-one
(2E)-4-HYDROXY-3-METHYLBUT-2-ENOIC ACID	hydroxy-methylbut-enoate
(2E,11Z)-WYERONE ACID	Wyerone acid
(2E,4E)-2,4-DECADIEN-1-OL	Decadien-ol
(2E,4E)-5-CARBOXYPENTA-2,4-DIENOATE	carboxypenta-dienoate
(2E,4E,6E)-2,6-DIMETHYLOCTA-2,4,6-TRIENEDIAL	Dimethylocta-trienedial
(2E,4Z,7Z)-2,4,7-TRIDECATRIENAL	Tridecatrienal
(2E,5E,12Z,15Z)-1-HYDROXY-2,5,12,15-HENEICOSATETRAEN-4-ONE	Hydroxy-heneicosatetraen-one
(2E,6E)-1-HYDROXY-2,6,10-FARNESATRIEN-9-ONE	Hydroxy-farnesatrien-one
(2E,6E)-HEDYCARYOL	Hedycaryol
(2E,6E,9XI)-FARNESOL	Farnesol
(2R,3R)-3-METHYLORNITHINE	Methylornithine
(2R,3R)-3-METHYLORNITHINYL-N6-LYSINE	Methylornithinyl-lysine
(2R,3R)-HEPTANE-1,2,3-TRIOL	heptane-triol
(2R,5S)-2,5-DIAMINOHEXANOATE	Diaminohexanoate
(2R,6X)-7-METHYL-3-METHYLENE-1,2,6,7-OCTANETETROL 2-GLUCOSIDE	Methyl-methylene-glucoside
(2S)-2-HYDROXYPHYTANIC ACID	hydroxyphytanate
(2S)-5,7,3',4'-TETRAHYDROXYFLAVANONE 7-GLUCURONIDE	glucuronide
(2S)-5,7-DIMETHOXY-3',4'-METHYLENEDIOXYFLAVANONE	Dimethoxy-methylenedioxyflavanone
(2S)-OMPT	OMPT
(2S,2'S)-OSCILLOL 2,2'-DI(ALPHA-L-FUCOSIDE)	di(fucoside)
(2S,3R)-2-HYDROXY-3-(INDOL-3-YL)BUTANOATE	Hydroxy-(indol-yl)butanoate
(2S,3R,6S,9S)-(-)-PROTOILLUD-7-ENE	Protoillud-ene
(2S,4R)-P-MENTHA-1(7),5-DIEN-2-OL	Mentha-dien-ol
(2S,4R)-P-MENTHA-1(7),5-DIEN-2-OL ACETATE	Mentha-dien-ol acetate
(2S,4R)-P-MENTHA-1(7),8-DIEN-2-OL	Mentha-dien-ol
(2S,4R,6R,8S)-2,4,8-TRIMETHYL-1,7-DIOXASPIRO-[5.5]UNDECANE	Trimethyl-dioxaspiro-undecane
(2S,6R,8S)-2,8-DIMETHYL-1,7-DIOXASPIRO[5.5]UNDECANE	Dimethyl-dioxaspiroundecane
(2S,6S,8S)-2,8-DIMETHYL-1,7-DIOXASPIRO[5.5]UNDECANE	Dimethyl-dioxaspiroundecane
(2Z)-2-(HYDROXYMETHYL)BUT-2-ENOIC ACID	(hydroxymethyl)but-enoate
(2Z)-2-(PHENYLMETHYLIDENE)OCTANE-1,7-DIOL	(phenylmethylidene)octane-diol
(2Z)-2-(PHENYLMETHYLIDENE)OCTANE-1,8-DIOL	(phenylmethylidene)octane-diol
(2Z)-3-(6,7-DIMETHOXY-2H-1,3-BENZODIOXOL-5-YL)-2-HYDROXYPROP-2-ENOIC ACID	(dimethoxy-benzodioxol-yl)-hydroxyprop-enoate
(2Z,4E,6E)-2,4,6,10-FARNESATETRAENE	Farnesatetraene
(2Z,6E)-HEDYCARYOL	Hedycaryol
(3'-SULFO)GALBETA-CER(D18:1/22:0(2OH))	(sulfo)Galbeta-Cer(d18:1/22:0)
(3'R,4'R)-3'-EPOXYANGELOYLOXY-4'-ACETOXY-3',4'-DIHYDROSESELIN	Epoxyangeloyloxy-acetoxy-dihydroseselin
(3-METHYLPHENYL)METHYL ACETATE	(Methylphenyl)methyl acetate
(3-PHENOXYPHENYL)METHANOL	(Phenoxyphenyl)methanol
(3B,16B,20R)-PREGN-5-ENE-3,16,20-TRIOL 3-GLUCOSIDE	Pregn-ene-glucoside
(3B,6B,8A,12A)-8,12-EPOXY-7(11)-EREMOPHILENE-6,8,12-TRIMETHOXY-3-OL	Epoxy-eremophilene-trimethoxy-ol
(3BETA,24(241)Z)-24-ETHYLIDENELANOST-9(11)-EN-3-OL	Ethylidenelanost-en-ol
(3BETA,9BETA)-7-DRIMENE-3,11,12-TRIOL	Drimene-triol
(3E)-2-PROPYLPENT-3-ENOIC ACID	Propylpent-enoate
(3E)-4-PHENYLBUT-3-ENE-1,2-DIOL	phenylbut-ene-diol
(3E,6E)-ALPHA-FARNESENE	Farnesene
(3R)-3-HYDROXY-1,2-DIDEHYDRO-2,3-DIHYDROTABERSONINE	Hydroxy-didehydro-dihydrotabersonine
(3R)-3-HYDROXY-16-METHOXY-1,2-DIDEHYDRO-2,3-DIHYDROTABERSONINE	Hydroxy-methoxy-didehydro-dihydrotabersonine
(3R)-6-HYDROXY-3-ISOPROPENYL-HEPTANOATE	Hydroxy-isopropenyl-heptanoate
(3R, 6'Z)-3,4-DIHYDRO-8-HYDROXY-3-(6-PENTADECENYL)-1H-2-BENZOPYRAN-1-ONE	Dihydro-hydroxy-(pentadecenyl)-benzopyran-one
(3R,5S)-1-PYRROLINE-3-HYDROXY-5-CARBOXYLIC ACID	pyrroline-hydroxy-carboxylate
(3R,6E)-NEROLIDOL	Nerolidol
(3R,6S)-3-HYDROXY-1,7-DIOXASPIRO[5.5]UNDECANE	Hydroxy-dioxaspiroundecane
(3R,7R)-1,3,7-OCTANETRIOL	Octanetriol
(3S)-(+)-ASTERISCA-2(9),6-DIENE	Asterisca-diene
(3S)-3,6-DIAMINOHEXANOATE	Diaminohexanoate
(3S)-3-HYDROXYCYCLOCITRAL	Hydroxycyclocitral
(3S)-6-ACETAMIDO-3-AMINOHEXANOATE	Acetamido-aminohexanoate
(3S)-6-HYDROXY-3-ISOPROPENYL-HEPTANOATE	Hydroxy-isopropenyl-heptanoate
(3S)-7-HYDROXY-2',3',4',5',8-PENTAMETHOXYISOFLAVAN	hydroxy-pentamethoxyisoflavan
(3S,3'S,5R,5'R,6R)-3,6-EPOXY-5,6-DIHYDRO-3',5,8'-TRIHYDROXY-BETA,KAPPA-CAROTEN-6'-ONE	Epoxy-dihydro-trihydroxy-beta,kappa-caroten-one
(3S,3'S,5R,5'R,6R)-6,7-DIDEHYDRO-5,6-DIHYDRO-3,3',5,8'-TETRAHYDROXY-BETA,KAPPA-CAROTEN-6'-ONE	Didehydro-dihydro-tetrahydroxy-beta,kappa-caroten-one
(3S,4S,6R,7S)-1,10-BISABOLADIENE-3,4-DIOL	Bisaboladiene-diol
(3S,5S)-3,5-DIAMINOHEXANOATE	Diaminohexanoate
(3S,5S)-CARBAPENAM-3-CARBOXYLIC ACID	Carbapenam-carboxylate
(3S,6R)-6-ISOPROPENYL-3-METHYL-2-OXO-OXEPANONE	Isopropenyl-methyl-oxo-oxepanone
(3S,6R)-9,10-SECO-5(10),6,7-CHOLESTATRIEN-3-OL	seco-cholestatrien-ol
(3S,6S)-3-HYDROXY-1,7-DIOXASPIRO[5.5]UNDECANE	Hydroxy-dioxaspiroundecane
(3S,6S)-6-ISOPROPENYL-3-METHYL-2-OXO-OXEPANONE	Isopropenyl-methyl-oxo-oxepanone
(3S,6S)-9,10-SECO-5(10),6,7-CHOLESTATRIEN-3-OL	seco-cholestatrien-ol
(3XI,6E)-1,7-DIPHENYL-6-HEPTEN-3-OL	Diphenyl-hepten-ol
(3XI,7(11)Z)-7(11)-COPAENE-4,12-DIOL	Copaene-diol
(3Z)-2-PROPYLPENT-3-ENOIC ACID	Propylpent-enoate
(3Z)-PHYTOCHROMOBILIN	Phytochromobilin
(4-METHYLPHENYL)ACETALDEHYDE	(Methylphenyl)acetaldehyde
(4ALPHA,10ALPHA)-1(5),6-GUAIADIENE	Guaiadiene
(4ALPHA,5ALPHA)-11-EREMOPHILENE-2,9-DIONE	Eremophilene-dione
(4ALPHA,5BETA,6ALPHA,7ALPHA,10ALPHA)-1-AROMADENDRENE	Aromadendrene
(4AS,5AS,12AS)-7-CHLORO-4-(DIMETHYLAMINO)-3,6,10,12,12A-PENTAHYDROXY-1,11-DIOXO-1,4,4A,5,5A,6,11,12A-OCTAHYDROTETRACENE-2-CARBOXIMIDIC ACID	chloro-(dimethylamino)-pentahydroxy-dioxo-octahydrotetracene-carboximidate
(4E)-1-(4-HYDROXY-3-METHOXYPHENYL)DEC-4-EN-3-ONE	(hydroxy-methoxyphenyl)dec-en-one
(4E,8E)-BETA-HUMULENE	humulene
(4R)-LIMONENE 1ALPHA,2ALPHA-EPOXIDE	epoxide
(4R,5S,7R,11R)-11,12-DIHYDROXY-1(10)-SPIROVETIVEN-2-ONE	Dihydroxy-spirovetiven-one
(4R,6R)-CIS-CARVEOL	Carveol
(4R,6S)-4-HYDROXY-1,7-DIOXASPIRO[5.5]UNDECANE	Hydroxy-dioxaspiroundecane
(4R,7R)-4-ISOPROPENYL-7-METHYLOXEPAN-2-ONE	isopropenyl-methyloxepan-one
(4R,7R)-7-ISOPROPYL-4-METHYLOXEPAN-2-ONE	isopropyl-methyloxepan-one
(4R,7S)-7-ISOPROPYL-4-METHYLOXEPAN-2-ONE	isopropyl-methyloxepan-one
(4S)-DIHYDROCURCUMENONE	Dihydrocurcumenone
(4S)-LIMONENE-1,2-EPOXIDE	Limonene-epoxide
(4S,5S)-(+)-GERMACRONE 4,5-EPOXIDE	epoxide
(4S,5S)-4,5-DIHYDROXY-2,6-DIOXOHEXANOIC ACID	dihydroxy-dioxohexanoate
(4S,6S)-4-HYDROXY-1,7-DIOXASPIRO[5.5]UNDECANE	Hydroxy-dioxaspiroundecane
(4S,7R)-4-ISOPROPENYL-7-METHYLOXEPAN-2-ONE	isopropenyl-methyloxepan-one
(4Z,7Z)-4,7-DECADIEN-1-OL	Decadien-ol
(4Z,7Z,10Z,13Z,16Z,19Z)-DOCOSAHEXAENOIC ACID ETHYL ESTER	Docosahexaenoate ethyl ester
(5B,7A,12A)-2-(3-METHOXYPHENYL)-2-OXOETHYL ESTER-7,12-DIHYDROXY-CHOLAN-24-OIC ACID	(methoxyphenyl)-oxoethyl ester-dihydroxy-cholan-oate
(5E)-3-EPIVITAMIN D3	epivitamin D3
(5E)-ISOVITAMIN D3	isovitamin D3
(5E)-VITAMIN D3	vitamin D3
(5E,10E)-19-FLUORO-1ALPHA,25-DIHYDROXYVITAMIN D3	fluoro-dihydroxyvitamin D3
(5E,10Z)-19-FLUORO-1ALPHA,25-DIHYDROXYVITAMIN D3	fluoro-dihydroxyvitamin D3
(5R)-6-HYDROXY-5-ISOPROPENYL-2-METHYLHEXANOATE	Hydroxy-isopropenyl-methylhexanoate
(5S)-6-HYDROXY-5-ISOPROPENYL-2-METHYLHEXANOATE	Hydroxy-isopropenyl-methylhexanoate
(5S,6S)-6-AMINO-5-HYDROXYCYCLOHEXA-1,3-DIENE-1-CARBOXYLATE	Amino-hydroxycyclohexa-diene-carboxylate
(5XI,7XI,10XI)-EUDESMA-4(14),11-DIENE	eudesma-diene
(6E)-8-HYDROXYGERANIAL	Hydroxygeranial
(6E)-8-HYDROXYGERANIOL	Hydroxygeraniol
(6E)-8-OXOLINALOOL	Oxolinalool
(6E,9E,12E,15E,18E,21E)-TETRACOSA-6,9,12,15,18,21-HEXAENOIC ACID	tetracosa-hexaenoate
(6R)-6-METHYLVITAMIN D3 6,19-SULFUR DIOXIDE ADDUCT	methylvitamin sulfur dioxide adduct
(6R)-VITAMIN D3 6,19-SULFUR DIOXIDE ADDUCT	vitamin sulfur dioxide adduct
(6R,8S)-2,2,8-TRIMETHYL-1,7-DIOXASPIRO[5.5]UNDECANE	Trimethyl-dioxaspiroundecane
(6RS)-6,19-EPIDIOXY-24,24-DIFLUORO-25-HYDROXY-6,19-DIHYDROVITAMIN D3	epidioxy-difluoro-hydroxy-dihydrovitamin D3
(6S)-6-METHYLVITAMIN D3 6,19-SULFUR DIOXIDE ADDUCT	methylvitamin sulfur dioxide adduct
(6S)-VITAMIN D3 6,19-SULFUR DIOXIDE ADDUCT	vitamin sulfur dioxide adduct
(6Z,9Z)-6,9-PENTADECADIEN-2-ONE	Pentadecadien-one
(7E)-(3S,6S)-6,19-CYCLO-9,10-SECO-5(10),7-CHOLESTADIEN-3-OL	cyclo-seco-cholestadien-ol
(8R,8'R,9S)-9-HYDROXY-3,4-DIMETHOXY-3',4'-METHYLENOXY-9,9'-EPOXYLIGNAN	Hydroxy-dimethoxy-methylenoxy-epoxylignan
(9E,11E)-13-OXOOCTADECA-9,11-DIENOIC ACID	oxooctadeca-dienoate
(9R,13R)-10,11-DIHYDRO-12-OXO-15-PHYTOENOIC ACID	dihydro-oxo-phytoenoate
(9R,13R)-10-OXO-11-PHYTOENOIC ACID	oxo-phytoenoate
(9R,13R)-12-OXO-PHYTODIENOIC ACID	Oxo-phytodienoate
(9R,13R)-15,16-DIHYDRO-12-OXO-10-PHYTOENOIC ACID	dihydro-oxo-phytoenoate
(9R,13R)-1A,1B-DIHOMO-JASMONIC ACID	dihomo-jasmonate
(9S,10E,12Z,15Z)-9-HYDROXY-10,12,15-OCTADECATRIENOIC ACID	Hydroxy-octadecatrienoate
(9S,13S)-10,11-DIHYDRO-12-OXO-15-PHYTOENOIC ACID	dihydro-oxo-phytoenoate
(9S,13S)-10-OXO-11-PHYTOENOIC ACID	oxo-phytoenoate
(9S,13S)-15,16-DIHYDRO-12-OXO-10-PHYTOENOIC ACID	dihydro-oxo-phytoenoate
(9S,13S)-1A,1B-DIHOMO-JASMONIC ACID	dihomo-jasmonate
(9Z)-(13S)-12,13-EPOXYOCTADECA-9,11-DIENOIC ACID	Epoxyoctadeca-dienoate
(9Z,11E)-12-((3S,5R)-5-((R)-1-HYDROXYPROPYL)-1,2-DIOXOLAN-3-YL)DODECA-9,11-DIENOIC ACID	((hydroxypropyl)-dioxolan-yl)dodeca-dienoate
(9Z,11E)-12-((3S,5S)-5-((S)-1-HYDROXYPROPYL)-1,2-DIOXOLAN-3-YL)DODECA-9,11-DIENOIC ACID	((hydroxypropyl)-dioxolan-yl)dodeca-dienoate
(9Z,12Z)-3-HYDROXYHEXADECADIENOYLCARNITINE	hydroxyhexadecadienoylcarnitine
(9Z,12Z,14E)-16-HYDROXY-9,12,14-OCTADECATRIENOIC ACID	Hydroxy-octadecatrienoate
(9Z,12Z,15Z)-3-HYDROXYOCTADECATRIENOYLCARNITINE	hydroxyoctadecatrienoylcarnitine
(9Z,15Z)-(13S)-12,13-EPOXYOCTADECA-9,11,15-TRIENOIC ACID	Epoxyoctadeca-trienoate
(CARBOXYMETHYL)-ALANINE	(Carboxymethyl)-alanine
(E)-2',4,4',6'-TETRAHYDROXY-3',5'-DIPRENYLCHALCONE	Tetrahydroxy-diprenylchalcone
(E)-2'-GERANYL-3',4',7-TRIHYDROXYFLAVANONE	Geranyl-trihydroxyflavanone
(E)-2,6-DIMETHYL-2,5-HEPTADIENOIC ACID	Dimethyl-heptadienoate
(E)-2-BUTENYL BUTYRATE	Butenyl butyrate
(E)-2-EPI-BETA-CARYOPHYLLENE	epi-Caryophyllene
(E)-2-HEXENYL BUTYRATE	Hexenyl butyrate
(E)-2-HEXENYL HEXANOATE	Hexenyl hexanoate
(E)-2-OCTENYL BUTYRATE	Octenyl butyrate
(E)-3,7-DIMETHYL-1,5,7-OCTATRIEN-3-OL	Dimethyl-octatrien-ol
(E)-3,7-DIMETHYL-2,6-OCTADIENYL 3-METHYLBUTANOATE	Dimethyl-octadienyl methylbutanoate
(E)-3,7-DIMETHYL-2,6-OCTADIENYL NONANOATE	Dimethyl-octadienyl nonanoate
(E)-3,7-DIMETHYL-2,6-OCTADIENYL PENTANOATE	Dimethyl-octadienyl pentanoate
(E)-3,7-DIMETHYL-6-OCTENYL 3,7-DIMETHYL-2,6-OCTADIENOATE	Dimethyl-octenyl dimethyl-octadienoate
(E)-3-(TETRAHYDRO-5,5-DIMETHYL-2-FURANYL)-2-BUTEN-1-OL	(Tetrahydro-dimethyl-furanyl)-buten-ol
(E)-3-HEPTENYL 2-METHYLPROPANOATE	Heptenyl methylpropanoate
(E)-3-OCTEN-1-OL	Octen-ol
(E)-4'-METHYLRESVERATROL 3-GLUCOSIDE	Methylresveratrol glucoside
(E)-4-(3,7-DIMETHYL-2,6-OCTADIENYL)-1,3,5-TRIHYDROXYXANTHONE	(Dimethyl-octadienyl)-trihydroxyxanthone
(E)-4-(TRIMETHYLAMMONIO)BUT-2-ENOATE	(Trimethylammonio)but-enoate
(E)-4-OCTENOIC ACID	Octenoate
(E)-5,8-MEGASTIGMADIEN-4-ONE	Megastigmadien-one
(E)-6-DECENOIC ACID	decenoate
(E)-8-HYDROXY-2-OCTENE-4,6-DIYNOIC ACID	Hydroxy-octene-diynoate
(E)-8-TETRADECENYL FORMATE	Tetradecenyl formate
(E)-9-TETRADECENYL FORMATE	Tetradecenyl formate
(E)-ALPHA-BISABOLENE	bisabolene
(E)-ALPHA-OCIMENE	ocimene
(E)-BETA-OCIMENE	ocimene
(E)-GAMMA-BISABOLENE	bisabolene
(E,E)-11,13-OCTADECADIEN-9-YNOIC ACID	Octadecadien-ynoate
(E,E)-2-METHYL-6-OXOHEPTA-2,4-DIENOL	methyl-oxohepta-dienol
(E,E)-3,7,11-TRIMETHYL-2,6,10-DODECATRIENYL PROPIONATE	Trimethyl-dodecatrienyl propionate
(E,E)-7-HYDROXY-6-METHYLHEPTA-3,5-DIENAL	hydroxy-methylhepta-dienal
(E,E)-8,10-TETRADECADIENYL FORMATE	Tetradecadienyl formate
(E,E)-BOVIQUINONE 3	Boviquinone
(E,R)-ALPHA-BISABOLENE	bisabolene
(E,S)-ALPHA-BISABOLENE	bisabolene
(R) 2,3-DIHYDROXY-3-METHYLVALERATE	Dihydroxy-methylvalerate
(R)-(+)-ALPHA-TERPINEOL	Terpineol
(R)-(+)-CITRONELLAL	Citronellal
(R)-(-)-2-PHENYLGLYCINOL	Phenylglycinol
(R)-(-)-ALPHA-PHELLANDRENE	Phellandrene
(R)-(E)-4,7-MEGASTIGMADIEN-9-ONE	Megastigmadien-one
(R)-1-AMINOPROPAN-2-OL	Aminopropan-ol
(R)-10-HYDROXYSTEARIC ACID	hydroxy-octadecanoate
(R)-2,3-DIHYDROXY-ISOVALERATE	dihydroxy-valerate
(R)-2,5,11-BISABOLATRIENE	Bisabolatriene
(R)-2,5-DIHYDROXY-3,4-DIMETHOXYDALBERGIQUINOL	Dihydroxy-dimethoxydalbergiquinol
(R)-2-ACETOXY-P-MENTHA-1,8-DIENE	Acetoxy-mentha-diene
(R)-2-HYDROXYCAPRYLIC ACID	Hydroxycaprylate
(R)-3-(4-HYDROXYPHENYL)LACTATE	(Hydroxyphenyl)lactate
(R)-3-HYDROXYBUTYRYLCARNITINE	hydroxybutyrylcarnitine
(R)-3-UREIDOISOBUTYRATE	Ureidoisobutyrate
(R)-4-HYDROXYMANDELATE	Hydroxymandelate
(R)-5,6-DIHYDROTHYMINE	Dihydrothymine
(R)-8-OXOCITRONELLYL ENOL	Oxocitronellyl enol
(R)-APIUMETIN	Apiumetin
(R)-B-AMINO-ISOBUTYRIC ACID	amino-butanoate
(R)-BETA-BISABOLENE	bisabolene
(R)-BITALIN A	Bitalin
(R)-BOSCHNIAKINE	Boschniakine
(R)-BYAKANGELICIN 2'-GLUCOSIDE	Byakangelicin glucoside
(R)-BYAKANGELICIN 3'-GLUCOSIDE	Byakangelicin glucoside
(R)-BYAKANGELICINN 2'-(3-METHYLBUTANOATE)	Byakangelicinn (methylbutanoate)
(R)-CAMPHOLENIC ALDEHYDE	Campholenic aldehyde
(R)-CAMPHOR	camphor
(R)-CARVOTANACETONE	Carvotanacetone
(R)-GAMMA-DECALACTONE	Decalactone
(R)-GLYCEROL 1-ACETATE	glycerol acetate
(R)-ISOBYAKANGELICIN 3'-GLUCOSIDE	Isobyakangelicin glucoside
(R)-LAMENALLENIC ACID	lamenallenate
(R)-LAVANDULOL	lavandulol
(R)-M-MENTH-1(6)-EN-8-OL	Menth-en-ol
(R)-MG132	MG132
(R)-OCT-1-EN-3-OL	oct-en-ol
(R)-P-MENTHA-1,8-DIEN-10-OL	Mentha-dien-ol
(R)-P-MENTHA-1,8-DIEN-7-OL	Mentha-dien-ol
(R)-PANTOATE	Pantoate
(R)-ROSCOVITINE	Roscovitine
(R)-SESQUILAVANDULOL	Sesquilavandulol
(R)-SULCATOL	Sulcatol
(R)C(R)S-S-PROPYLCYSTEINE SULFOXIDE	CS-Propylcysteine sulfoxide
(R,Z)-ALPHA-BISABOLENE	bisabolene
(S)-(+)-2-AMINO-1-PROPANOL	Amino-propanol
(S)-(+)-JWH 073 N-(3-HYDROXYBUTYL) METABOLITE	JWH 073 (hydroxybutyl) metabolite
(S)-(-)-CITRONELLAL	Citronellal
(S)-2,3,4,5-TETRAHYDROPIPERIDINE-2-CARBOXYLATE	Tetrahydropiperidine-carboxylate
(S)-2,3,4,5-TETRAHYDROPYRIDINE-2-CARBOXYLATE	tetrahydropyridine-carboxylate
(S)-2-METHYLBUTANOIC ACID	Methylbutanoate
(S)-2-PHENYLOXIRANE	Phenyloxirane
(S)-3,7-DIMETHYL-1,6-OCTADIENE	Dimethyl-octadiene
(S)-3-ACETYLOCTANAL	Acetyloctanal
(S)-3-HYDROXYOCTANOIC ACID	hydroxyoctanoate
(S)-3-HYDROXYSTEARIC ACID	hydroxy-octadecanoate
(S)-4-HYDROXYMANDELATE	Hydroxymandelate
(S)-5,3'-DIHYDROXY-2,4-DIMETHOXYDALBERGIQUINOL	Dihydroxy-dimethoxydalbergiquinol
(S)-8-OXOCITRONELLYL ENOL	Oxocitronellyl enol
(S)-9,10-CYCLO-P-MENTH-1-EN-4-OL	Cyclo-menth-en-ol
(S)-[10]-GINGEROL	[10]-Gingerol
(S)-[8]-GINGEROL	Gingerol
(S)-ALPHA-PHELLANDRENE	Phellandrene
(S)-ALPHA-TERPINYL GLUCOSIDE	Terpinyl glucoside
(S)-B-AMINO-ISOBUTYRIC ACID	amino-butanoate
(S)-BETA-BISABOLENE	bisabolene
(S)-BETA-HIMACHALENE	himachalene
(S)-BETA-MACROCARPENE	Macrocarpene
(S)-BETA-TYROSINE	Tyrosine
(S)-CARNITINE	Carnitine
(S)-CIS-N-METHYLCANADINE	Methylcanadine
(S)-HOMOSTACHYDRINE	Homostachydrine
(S)-ISOWILLARDIINE	Isowillardiine
(S)-LAMENALLENIC ACID	lamenallenate
(S)-LAVANDULOL	lavandulol
(S)-MANDELONITRILE	Mandelonitrile
(S)-MEVALONATE	Mevalonate
(S)-MG132	MG132
(S)-NEOLYRATYL ACETATE	Neolyratyl acetate
(S)-NEROLIDOL	Nerolidol
(S)-NEROLIDOL 3-O-[A-L-RHAMNOPYRANOSYL-(1->2)-B-D-GLUCOPYRANOSIDE]	Nerolidol [a-rhamnopyranosyl-(>2)-glucopyranoside]
(S)-P-MENTH-1-EN-4-OL	Menth-en-ol
(S)-P-MENTHA-1,8-DIEN-10-YL ACETATE	Mentha-dien-yl acetate
(S)-PHELLANDRAL	Phellandral
(S,E)-2,6-DIMETHYL-5,7-OCTADIENE-2,3-DIOL	Dimethyl-octadiene-diol
(S,Z)-ALPHA-BISABOLENE	bisabolene
(S,Z)-LYRATOL ACETATE	Lyratol acetate
(X)-1-NONEN-3-YL ACETATE	Nonen-yl acetate
(XI)-(Z)-5-(3-HEXENYL)DIHYDRO-2(3H)-FURANONE	(Hexenyl)dihydro-furanone
(Z)-1-(METHYLTHIO)-5-PHENYL-1-PENTEN-3-YNE	(Methylthio)-phenyl-penten-yne
(Z)-2,4-DIHYDROXY-6-(8-PENTADECENYL)BENZOIC ACID	Dihydroxy-(pentadecenyl)benzoate
(Z)-2-NONENYL PROPIONATE	Nonenyl propionate
(Z)-3,5-HEXADIENYL BUTYRATE	Hexadienyl butyrate
(Z)-3,7-DIMETHYL-2,6-OCTADIENYL 3-METHYLBUTANOATE	Dimethyl-octadienyl methylbutanoate
